ï»¿CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
59060,21,14,26,9,24,299,16,1,False,False,False,False,False
59061,43,3,3,7,9,629,16,1,True,False,False,False,False
59062,37,50,3,9,24,660,14,1,True,False,False,False,True
59063,65,26,25,8,29,161,3,1,False,False,False,False,False
59064,28,37,2,4,10,274,26,1,False,False,True,False,False
59065,62,40,25,5,22,529,14,1,False,True,False,True,False
59066,62,20,5,6,26,396,29,1,True,False,True,False,False
59067,34,26,19,10,20,696,11,1,True,False,False,True,False
59068,28,55,4,9,19,969,2,1,True,False,False,False,True
59069,65,2,10,1,23,552,5,1,False,True,False,True,False
59070,64,48,23,8,21,973,13,1,True,False,True,False,True
59071,51,35,30,9,25,399,21,1,True,True,False,False,True
59072,52,42,11,3,21,288,20,1,False,False,False,False,True
59073,57,44,8,7,16,347,20,1,True,True,False,False,False
59074,19,33,7,5,30,188,5,1,False,True,False,False,False
59075,39,53,11,6,16,507,19,1,False,True,False,False,True
59076,21,48,12,8,29,721,19,1,True,False,False,False,True
59077,63,60,10,7,24,206,4,1,False,False,True,True,False
59078,34,56,29,8,25,737,24,1,True,True,False,False,False
59079,58,45,14,5,17,158,24,1,False,False,True,False,True
59080,21,44,21,2,29,119,21,1,False,False,True,False,False
59081,19,47,4,6,27,621,2,1,False,True,False,False,True
59082,44,40,23,9,25,462,6,1,True,False,True,False,True
59083,53,3,4,6,26,707,11,1,True,False,True,True,False
59084,23,49,29,5,19,305,18,1,False,True,False,True,False
59085,30,10,20,5,30,366,9,1,False,False,True,False,False
59086,42,35,25,10,18,962,19,1,False,True,False,False,True
59087,21,49,26,4,29,494,27,1,False,False,True,False,True
59088,63,47,2,5,14,476,11,1,False,False,False,False,True
59089,44,42,4,8,23,391,7,1,False,False,False,True,False
59090,58,2,20,6,29,292,3,1,False,False,True,False,False
59091,30,58,28,8,20,969,4,1,True,True,False,False,False
59092,34,38,29,0,29,839,12,1,False,True,False,True,False
59093,55,43,6,9,21,509,23,1,True,False,True,False,True
59094,28,19,7,2,25,717,2,1,False,False,False,True,False
59095,51,48,4,10,24,435,17,1,False,True,False,True,False
59096,18,30,19,6,24,667,4,1,False,False,False,False,False
59097,63,37,14,5,28,378,17,1,True,True,False,False,True
59098,51,46,16,8,28,500,22,1,True,False,True,False,False
59099,65,35,5,7,10,777,19,1,False,False,False,True,False
59100,25,50,10,10,30,384,27,1,True,False,True,False,True
59101,57,22,23,3,26,899,11,1,False,False,True,True,False
59102,59,25,1,8,7,145,27,1,False,False,False,False,False
59103,60,26,25,5,24,358,19,1,True,True,False,False,True
59104,61,1,5,7,16,387,11,1,True,False,False,False,False
59105,58,59,4,7,14,301,17,1,False,False,False,False,True
59106,21,35,10,8,18,641,5,1,True,False,False,False,True
59107,54,32,24,0,22,306,2,1,False,False,True,False,True
59108,48,46,15,4,29,327,1,1,False,False,True,False,False
59109,32,33,24,6,17,917,28,1,True,False,True,False,True
59110,63,45,27,10,16,688,5,1,True,False,False,False,False
59111,51,48,3,10,18,222,15,1,False,False,True,False,True
59112,42,8,10,2,29,300,2,1,False,False,False,True,False
59113,29,14,2,4,22,271,6,1,False,False,True,False,True
59114,58,59,12,10,30,367,24,1,False,False,True,False,True
59115,26,13,30,4,28,163,28,1,False,False,False,True,False
59116,51,45,3,7,4,108,6,1,True,False,False,True,False
59117,18,43,14,0,24,987,27,1,False,False,True,True,False
59118,37,32,14,7,28,148,16,1,True,True,False,False,False
59119,65,46,6,5,28,722,1,1,True,False,True,False,False
59120,58,54,7,5,20,101,7,1,True,False,False,False,False
59121,48,17,7,3,21,475,13,1,False,True,False,False,True
59122,28,52,8,10,19,725,11,1,False,True,False,False,False
59123,20,37,13,8,24,347,29,1,True,True,False,False,False
59124,55,46,17,9,24,248,26,1,True,True,False,False,True
59125,27,57,24,5,18,698,11,1,True,False,True,False,False
59126,57,40,5,9,29,745,18,1,True,True,False,True,False
59127,30,28,6,7,24,290,11,1,False,False,False,False,False
59128,48,54,20,5,29,540,9,1,False,True,False,False,False
59129,64,29,22,4,30,131,22,1,False,True,False,False,True
59130,59,1,16,7,29,379,15,1,False,False,False,False,False
59131,22,55,16,7,17,678,4,1,False,False,False,True,False
59132,45,49,25,3,24,198,12,1,False,False,True,False,False
59133,39,24,20,7,26,497,19,1,False,True,False,False,False
59134,62,48,1,2,29,205,23,1,False,True,False,False,True
59135,64,32,18,10,16,189,27,1,True,False,False,False,False
59136,19,55,20,5,17,127,6,1,True,False,True,False,True
59137,35,36,27,5,28,901,26,1,False,False,False,False,True
59138,39,18,7,7,24,870,2,1,False,False,False,True,False
59139,40,57,14,2,30,217,19,1,False,False,True,False,False
59140,62,32,10,10,28,378,3,1,True,False,False,True,False
59141,56,46,1,4,12,505,25,1,False,False,False,False,False
59142,20,27,23,5,21,849,29,1,False,True,False,False,False
59143,34,17,4,9,22,336,6,1,False,False,True,False,True
59144,40,35,6,6,17,634,26,1,True,False,True,False,True
59145,22,57,5,6,22,112,4,1,False,True,False,False,True
59146,34,43,16,8,30,214,14,1,True,False,True,True,False
59147,50,17,11,5,22,205,12,1,False,False,True,False,False
59148,40,35,19,3,27,964,28,1,False,False,True,True,False
59149,36,18,4,10,30,502,9,1,False,True,False,True,False
59150,37,42,23,8,18,624,13,1,False,False,False,True,False
59151,54,34,2,8,26,360,17,1,True,True,False,True,False
59152,35,25,17,7,24,912,4,1,True,False,True,True,False
59153,64,36,11,5,25,364,1,1,False,False,True,True,False
59154,23,19,5,7,22,272,2,1,False,True,False,False,False
59155,33,54,29,7,29,896,12,1,False,False,False,False,False
59156,39,1,1,8,30,401,23,1,True,False,False,True,False
59157,43,29,10,4,27,269,12,1,False,False,True,True,False
59158,56,12,3,8,28,509,28,1,True,False,False,False,False
59159,36,53,27,9,19,282,11,1,False,True,False,True,False
59160,31,17,20,7,30,236,2,1,False,False,False,False,True
59161,53,37,5,10,11,938,18,1,False,False,True,False,False
59162,21,24,14,9,28,897,24,1,True,False,False,True,False
59163,56,43,2,4,20,610,6,1,True,False,False,False,False
59164,21,28,12,8,22,434,28,1,True,False,True,True,False
59165,46,41,12,6,26,136,9,1,False,False,False,True,False
59166,62,47,22,7,26,106,30,1,True,False,True,False,False
59167,64,47,26,4,24,248,7,1,False,True,False,True,False
59168,53,46,14,5,26,705,17,1,False,False,True,True,False
59169,29,33,19,9,26,821,7,1,True,True,False,True,False
59170,65,40,2,7,26,197,11,1,True,False,False,True,False
59171,36,33,12,10,17,541,5,1,False,False,False,False,True
59172,27,53,24,5,23,713,13,1,True,False,True,True,False
59173,25,50,20,5,17,572,1,1,True,False,True,True,False
59174,23,53,25,5,30,526,13,1,True,False,True,False,True
59175,63,11,4,7,6,964,22,1,False,False,False,False,True
59176,40,44,18,9,25,449,13,1,True,False,False,False,True
59177,50,31,25,2,30,810,27,1,False,False,False,True,False
59178,27,17,28,1,23,378,29,1,False,False,True,False,True
59179,36,55,6,3,27,415,14,1,False,False,True,True,False
59180,26,13,18,0,22,362,18,1,False,False,True,False,True
59181,31,28,7,7,24,920,5,1,True,True,False,False,False
59182,26,3,2,8,14,807,17,1,False,True,False,False,False
59183,64,60,2,10,19,295,15,1,False,True,False,False,False
59184,38,22,25,8,24,387,25,1,False,False,True,False,False
59185,47,48,22,10,19,207,8,1,False,False,True,False,True
59186,52,39,1,5,17,543,7,1,True,True,False,False,True
59187,28,31,9,9,19,696,10,1,False,False,False,False,True
59188,64,35,3,8,27,452,2,1,False,False,False,False,False
59189,44,36,1,2,30,538,8,1,False,False,True,True,False
59190,56,21,3,8,5,878,2,1,False,False,False,True,False
59191,19,45,2,1,20,127,9,1,False,False,False,False,False
59192,32,36,28,2,30,432,28,1,False,False,False,True,False
59193,38,41,1,7,28,544,25,1,False,True,False,False,False
59194,52,47,8,7,16,989,21,1,True,False,False,False,False
59195,40,2,29,9,22,206,26,1,False,False,False,False,True
59196,20,33,4,7,19,595,4,1,True,True,False,False,True
59197,43,53,9,10,18,828,5,1,True,False,False,True,False
59198,60,15,5,9,24,870,22,1,True,False,True,True,False
59199,27,12,9,10,25,721,19,1,False,True,False,True,False
59200,30,48,11,8,21,639,23,1,False,False,False,False,True
59201,30,43,6,8,29,842,2,1,True,False,True,True,False
59202,30,4,2,3,25,996,9,1,True,False,False,True,False
59203,57,50,18,9,25,478,6,1,True,True,False,True,False
59204,29,33,26,7,17,458,13,1,True,True,False,False,False
59205,34,13,5,8,30,429,26,1,False,True,False,False,True
59206,26,47,25,9,29,588,23,1,True,True,False,False,False
59207,61,49,2,9,1,924,11,1,True,False,False,False,False
59208,58,46,5,9,5,370,24,1,False,True,False,False,False
59209,49,49,3,9,26,761,6,1,False,False,False,True,False
59210,21,2,2,8,30,194,24,1,True,False,False,True,False
59211,24,48,11,7,19,380,16,1,False,False,True,True,False
59212,55,47,15,6,25,794,18,1,False,False,True,False,False
59213,34,4,2,6,11,742,2,1,True,True,False,False,False
59214,49,56,27,6,29,188,17,1,False,False,True,False,False
59215,51,3,21,3,22,712,4,1,False,True,False,True,False
59216,51,53,17,8,20,327,29,1,True,True,False,False,True
59217,55,8,20,1,29,736,13,1,False,False,True,True,False
59218,24,18,14,9,30,157,13,1,False,False,False,True,False
59219,25,25,10,9,23,549,11,1,False,False,True,True,False
59220,36,25,6,10,18,984,14,1,False,True,False,False,False
59221,46,52,23,7,17,717,4,1,False,False,False,False,False
59222,43,54,15,10,25,166,9,1,True,False,False,True,False
59223,64,14,3,4,14,912,19,1,True,False,False,False,True
59224,37,43,16,10,22,739,14,1,False,False,True,False,True
59225,50,32,5,5,19,189,10,1,True,False,False,False,True
59226,61,1,5,8,21,856,9,1,True,True,False,True,False
59227,50,31,4,6,17,638,19,1,False,False,False,False,True
59228,43,30,30,8,29,616,2,1,False,False,True,False,False
59229,60,56,2,4,24,721,4,1,True,False,True,False,False
59230,51,17,3,4,30,343,26,1,True,False,False,False,True
59231,32,18,22,10,22,246,30,1,False,False,True,False,False
59232,27,57,5,7,16,880,7,1,False,False,False,False,True
59233,53,48,15,7,23,641,7,1,True,True,False,True,False
59234,52,56,3,5,29,164,16,1,False,True,False,False,False
59235,52,54,5,1,30,350,1,1,False,True,False,False,False
59236,21,57,26,6,16,346,21,1,False,False,False,True,False
59237,54,25,2,8,16,582,17,1,True,False,False,True,False
59238,20,19,12,10,30,328,10,1,False,True,False,False,True
59239,60,45,28,7,30,778,27,1,False,False,True,True,False
59240,52,33,13,5,19,234,15,1,True,True,False,False,True
59241,36,37,2,6,28,548,27,1,False,False,True,True,False
59242,27,24,23,10,25,438,17,1,True,False,False,False,False
59243,61,45,30,3,28,249,25,1,False,False,True,False,False
59244,61,34,1,2,23,418,18,1,False,False,True,True,False
59245,21,59,16,5,25,130,24,1,False,False,False,True,False
59246,40,30,5,7,16,567,17,1,True,False,False,False,False
59247,20,41,16,5,23,987,11,1,False,False,False,True,False
59248,58,58,4,5,9,130,23,1,True,False,False,False,False
59249,57,55,23,5,23,275,4,1,True,False,False,False,True
59250,55,38,17,6,23,764,25,1,True,False,False,True,False
59251,54,24,4,7,14,458,30,1,False,False,True,False,False
59252,29,58,18,7,22,622,11,1,True,True,False,True,False
59253,39,35,18,7,22,865,28,1,True,True,False,False,True
59254,50,7,13,1,22,292,7,1,False,False,True,True,False
59255,49,31,15,6,26,106,4,1,False,True,False,False,True
59256,24,16,25,2,28,280,2,1,False,False,True,True,False
59257,45,2,2,8,7,789,27,1,True,False,False,False,False
59258,53,33,24,7,30,943,22,1,False,False,True,False,True
59259,24,14,2,6,29,160,7,1,True,True,False,False,False
59260,60,35,5,3,30,358,20,1,False,False,False,True,False
59261,28,20,9,5,23,367,5,1,False,False,True,False,True
59262,62,34,25,5,25,994,19,1,True,False,True,False,True
59263,63,29,2,10,1,598,25,1,True,True,False,False,False
59264,64,55,26,9,26,380,24,1,False,False,True,True,False
59265,43,41,10,8,19,421,17,1,False,False,False,False,False
59266,59,35,1,9,3,122,10,1,True,False,False,True,False
59267,44,11,6,7,28,838,3,1,False,False,False,True,False
59268,32,47,1,5,30,677,7,1,True,False,False,True,False
59269,48,53,20,9,22,565,25,1,True,True,False,True,False
59270,57,37,13,8,21,670,21,1,True,False,True,False,True
59271,25,22,1,2,28,282,10,1,False,True,False,False,False
59272,50,27,3,9,30,587,24,1,True,True,False,False,True
59273,55,52,29,5,28,166,27,1,False,False,True,True,False
59274,62,35,4,6,7,700,3,1,False,True,False,True,False
59275,29,57,4,7,16,931,6,1,True,False,False,True,False
59276,65,54,30,9,21,929,19,1,True,False,True,False,False
59277,56,33,29,0,27,109,17,1,False,False,False,False,True
59278,19,15,22,5,26,661,11,1,False,False,False,True,False
59279,38,29,28,9,18,139,7,1,False,False,True,False,False
59280,33,7,10,1,26,859,29,1,False,True,False,True,False
59281,59,8,3,6,5,594,4,1,True,True,False,True,False
59282,57,51,21,9,18,209,23,1,False,True,False,False,True
59283,43,29,23,9,28,770,27,1,True,False,False,False,True
59284,44,10,18,7,30,125,10,1,False,False,True,True,False
59285,18,6,15,9,30,491,15,1,False,True,False,False,False
59286,65,41,14,7,30,749,5,1,False,True,False,True,False
59287,56,12,16,1,29,864,21,1,False,True,False,True,False
59288,43,45,14,8,26,542,10,1,False,True,False,False,False
59289,51,7,5,6,26,867,1,1,True,False,False,True,False
59290,20,54,2,7,29,269,11,1,True,True,False,True,False
59291,62,24,17,6,30,446,24,1,False,True,False,False,False
59292,26,9,8,4,29,307,28,1,False,False,False,False,True
59293,61,4,3,10,11,280,15,1,False,False,False,False,False
59294,47,16,25,3,24,389,10,1,False,True,False,False,True
59295,62,57,8,5,19,992,22,1,False,True,False,False,False
59296,21,60,22,7,26,471,6,1,True,False,False,False,False
59297,31,55,12,7,26,213,26,1,False,False,False,True,False
59298,65,22,5,6,28,942,23,1,True,False,False,False,True
59299,57,54,1,9,22,557,24,1,False,False,True,True,False
59300,44,36,18,10,19,444,23,1,False,False,False,False,False
59301,48,29,26,8,17,779,7,1,False,False,False,False,False
59302,40,26,2,4,2,104,15,1,True,False,True,False,False
59303,54,52,15,9,20,819,20,1,False,False,True,False,False
59304,25,29,29,8,17,431,21,1,False,False,False,False,True
59305,37,35,27,4,29,400,28,1,False,True,False,True,False
59306,43,54,26,5,19,777,14,1,False,False,True,False,True
59307,59,60,11,5,26,236,28,1,True,True,False,False,True
59308,60,42,12,10,17,975,7,1,True,True,False,False,True
59309,50,27,5,6,30,864,6,1,False,False,False,True,False
59310,23,34,13,10,18,854,27,1,True,True,False,True,False
59311,42,21,6,4,22,420,12,1,False,False,False,False,False
59312,46,24,14,5,30,955,11,1,False,True,False,False,True
59313,41,9,30,7,30,304,3,1,False,True,False,False,True
59314,31,29,24,6,23,385,30,1,False,True,False,False,True
59315,24,35,12,1,28,638,7,1,False,False,False,True,False
59316,65,36,3,9,10,458,21,1,True,False,True,False,True
59317,28,47,11,7,26,554,19,1,False,True,False,False,True
59318,25,4,21,0,22,475,24,1,False,False,True,False,True
59319,56,14,26,1,28,353,26,1,False,False,True,False,True
59320,25,5,15,9,25,850,3,1,False,False,False,True,False
59321,39,54,3,2,27,702,11,1,False,False,False,True,False
59322,45,58,4,9,27,602,12,1,False,False,True,True,False
59323,36,40,13,10,25,826,10,1,True,False,False,True,False
59324,26,41,29,5,23,515,26,1,False,False,False,False,False
59325,44,46,22,7,24,324,17,1,False,False,False,False,False
59326,61,30,23,10,25,803,21,1,True,True,False,False,True
59327,62,37,27,10,29,876,15,1,False,False,False,True,False
59328,55,30,30,5,30,805,10,1,False,False,True,True,False
59329,24,56,9,6,19,721,15,1,False,False,False,False,True
59330,56,36,6,1,24,338,13,1,False,False,True,False,False
59331,61,45,23,9,27,811,15,1,False,False,False,False,True
59332,48,59,20,9,25,968,13,1,False,False,False,False,True
59333,53,7,5,1,22,962,18,1,False,True,False,True,False
59334,48,11,26,6,25,481,4,1,False,False,False,False,True
59335,51,54,1,7,7,547,26,1,True,True,False,False,False
59336,50,36,26,10,29,303,5,1,False,True,False,False,True
59337,65,19,4,6,26,134,10,1,False,False,True,True,False
59338,40,46,14,7,23,816,22,1,True,True,False,True,False
59339,51,57,27,9,23,221,13,1,True,False,True,False,True
59340,38,28,4,6,19,559,1,1,True,True,False,False,False
59341,32,14,7,2,25,485,10,1,False,False,False,True,False
59342,31,34,24,5,21,459,5,1,False,False,False,False,False
59343,58,58,29,8,16,386,30,1,True,False,True,False,True
59344,21,59,4,6,23,803,10,1,True,False,True,True,False
59345,27,20,18,10,22,895,13,1,False,True,False,True,False
59346,36,36,4,2,27,801,15,1,False,False,True,True,False
59347,58,27,5,8,1,436,2,1,True,True,False,True,False
59348,62,31,9,9,20,246,21,1,True,True,False,False,False
59349,37,39,9,5,20,758,21,1,True,False,True,False,False
59350,18,40,17,4,22,428,24,1,False,False,True,False,False
59351,65,42,2,8,7,489,21,1,True,True,False,True,False
59352,28,60,16,10,19,602,12,1,True,True,False,False,True
59353,63,41,28,10,30,883,9,1,False,True,False,False,False
59354,19,51,10,9,21,981,22,1,False,True,False,False,False
59355,52,37,16,7,20,806,22,1,False,False,True,False,True
59356,48,1,3,4,29,298,7,1,False,False,False,False,True
59357,32,39,2,1,26,373,14,1,False,False,False,False,True
59358,25,37,10,5,30,351,15,1,True,False,True,False,False
59359,38,40,17,7,27,107,23,1,False,False,False,False,False
59360,58,11,2,6,19,647,13,1,True,False,False,True,False
59361,63,38,10,4,28,910,30,1,False,True,False,True,False
59362,62,59,8,7,18,793,8,1,False,True,False,True,False
59363,43,49,16,6,28,131,7,1,True,False,False,False,False
59364,48,46,3,8,22,669,11,1,True,False,False,True,False
59365,24,50,29,9,19,484,4,1,False,True,False,False,True
59366,62,41,18,9,19,478,21,1,False,False,False,False,True
59367,42,48,1,5,30,447,13,1,False,True,False,True,False
59368,35,50,12,10,19,346,10,1,False,True,False,True,False
59369,45,33,7,10,29,317,12,1,False,True,False,True,False
59370,28,41,29,5,25,786,7,1,True,True,False,False,True
59371,24,39,30,5,26,765,29,1,False,True,False,True,False
59372,61,2,22,7,26,871,21,1,False,True,False,True,False
59373,59,17,1,6,3,312,23,1,True,True,False,False,True
59374,52,43,9,10,22,470,29,1,True,False,False,False,False
59375,60,2,27,9,25,437,25,1,False,False,False,False,True
59376,49,44,22,6,27,268,24,1,True,True,False,True,False
59377,36,27,13,8,22,862,26,1,False,False,True,False,True
59378,34,31,12,9,24,458,6,1,True,False,True,True,False
59379,62,23,5,5,22,317,10,1,False,False,False,True,False
59380,65,15,3,5,11,485,20,1,False,False,False,False,True
59381,64,28,21,8,21,836,13,1,True,False,False,False,False
59382,52,32,23,10,17,312,20,1,True,False,False,True,False
59383,36,49,2,0,29,200,6,1,False,True,False,True,False
59384,48,39,14,6,27,959,25,1,False,True,False,True,False
59385,24,40,15,7,27,738,11,1,True,True,False,True,False
59386,44,60,24,5,30,743,26,1,True,True,False,False,True
59387,59,40,13,9,23,532,28,1,True,True,False,False,False
59388,35,35,6,7,30,872,17,1,True,False,True,True,False
59389,60,52,4,5,18,228,5,1,True,False,True,True,False
59390,61,44,16,8,18,383,8,1,True,True,False,False,True
59391,65,19,1,4,18,401,10,1,False,False,True,False,False
59392,22,55,2,6,16,798,2,1,False,False,True,False,True
59393,32,45,15,9,17,925,26,1,True,False,False,True,False
59394,44,16,2,10,27,884,8,1,False,True,False,True,False
59395,61,36,2,0,22,917,5,1,False,True,False,True,False
59396,54,29,9,2,30,121,22,1,False,True,False,True,False
59397,45,49,24,6,20,551,15,1,True,False,True,False,True
59398,44,39,19,5,20,820,25,1,True,False,False,False,True
59399,62,52,26,8,29,366,16,1,False,False,True,False,False
59400,42,35,27,6,28,602,19,1,False,False,False,False,False
59401,65,39,27,9,28,178,6,1,False,False,False,False,False
59402,19,36,14,8,30,540,22,1,True,True,False,False,False
59403,28,1,8,2,29,510,22,1,False,True,False,True,False
59404,53,40,9,8,21,438,22,1,False,True,False,False,False
59405,42,6,1,1,28,486,9,1,False,False,True,True,False
59406,35,40,30,9,25,417,11,1,False,False,False,False,False
59407,50,52,2,4,25,285,6,1,False,False,False,False,True
59408,26,35,7,9,28,357,7,1,True,True,False,False,False
59409,55,53,30,6,25,614,15,1,False,True,False,True,False
59410,27,3,1,3,24,254,3,1,False,False,False,True,False
59411,26,26,20,7,29,826,4,1,True,True,False,False,False
59412,32,28,17,1,23,896,7,1,False,True,False,True,False
59413,59,9,24,6,29,238,24,1,False,False,False,False,True
59414,63,46,3,3,25,171,23,1,False,True,False,False,True
59415,64,31,12,6,21,959,3,1,True,False,True,False,True
59416,25,5,1,10,27,768,19,1,False,True,False,False,False
59417,49,35,5,9,21,681,15,1,True,True,False,True,False
59418,46,31,30,9,24,377,10,1,True,True,False,False,True
59419,41,32,3,5,24,1000,20,1,True,True,False,False,False
59420,59,34,5,5,21,911,8,1,False,False,True,True,False
59421,45,27,6,8,20,725,2,1,True,False,True,False,True
59422,46,37,27,7,24,479,7,1,False,False,True,False,True
59423,55,38,29,9,23,982,15,1,False,True,False,True,False
59424,47,44,13,8,21,930,9,1,False,False,False,False,True
59425,50,12,9,7,29,273,1,1,False,False,False,True,False
59426,49,55,3,1,30,787,6,1,False,True,False,True,False
59427,60,10,3,5,2,994,28,1,False,True,False,False,True
59428,47,12,5,2,24,380,10,1,False,False,False,True,False
59429,31,32,2,5,18,605,10,1,True,True,False,True,False
59430,24,42,2,2,1,261,10,1,True,False,True,False,False
59431,63,47,4,4,23,446,15,1,True,False,False,True,False
59432,40,34,3,6,29,187,4,1,True,False,True,False,True
59433,36,45,9,10,16,775,21,1,False,False,False,True,False
59434,58,58,7,10,30,952,5,1,True,False,False,True,False
59435,58,45,8,8,20,429,15,1,False,False,False,True,False
59436,19,41,28,7,24,819,12,1,False,False,False,False,False
59437,47,50,24,7,24,729,30,1,False,False,True,True,False
59438,48,28,14,5,18,151,5,1,True,False,True,True,False
59439,21,45,2,5,18,171,7,1,False,True,False,True,False
59440,57,55,20,8,27,880,30,1,False,False,True,False,False
59441,27,38,11,7,30,715,22,1,True,False,False,False,False
59442,56,26,20,10,29,852,20,1,True,True,False,False,True
59443,46,56,24,7,30,470,23,1,False,False,False,False,False
59444,56,10,2,8,23,330,11,1,True,False,False,True,False
59445,43,17,13,7,30,224,30,1,False,True,False,True,False
59446,60,55,29,7,28,516,10,1,True,False,False,True,False
59447,39,40,2,7,21,820,8,1,True,False,False,False,False
59448,29,28,11,5,16,229,7,1,False,False,False,True,False
59449,53,24,16,5,21,717,20,1,True,False,True,False,False
59450,25,53,21,3,21,196,6,1,False,False,False,False,False
59451,26,42,6,7,22,826,3,1,False,False,True,False,False
59452,32,54,7,2,23,809,12,1,False,False,False,True,False
59453,43,16,7,5,30,265,7,1,False,False,False,False,True
59454,21,41,19,9,26,453,14,1,False,False,False,False,True
59455,61,53,10,8,26,393,21,1,False,False,False,False,True
59456,41,45,21,9,22,488,23,1,False,True,False,False,True
59457,24,48,15,6,24,886,22,1,True,False,True,False,True
59458,20,57,6,8,18,690,30,1,True,False,False,False,True
59459,20,51,24,5,28,398,20,1,False,False,False,True,False
59460,54,44,1,7,26,195,5,1,False,True,False,False,False
59461,33,23,2,6,23,839,7,1,False,False,False,True,False
59462,51,33,27,0,26,295,14,1,False,True,False,False,True
59463,55,41,16,1,22,913,8,1,False,True,False,True,False
59464,32,39,2,10,24,164,5,1,False,True,False,True,False
59465,41,40,5,2,27,360,10,1,False,False,True,False,False
59466,28,3,28,8,23,156,9,1,False,False,True,True,False
59467,30,36,26,7,17,987,21,1,True,False,False,True,False
59468,37,60,4,9,23,156,14,1,True,False,False,False,False
59469,56,10,9,1,23,163,6,1,False,False,True,True,False
59470,63,47,10,5,28,647,9,1,True,True,False,True,False
59471,32,1,2,10,20,462,9,1,True,False,True,False,False
59472,59,33,16,6,27,393,11,1,False,False,True,False,False
59473,39,39,18,8,17,764,29,1,False,False,False,False,False
59474,33,24,16,7,20,289,4,1,False,False,True,False,True
59475,57,19,22,8,29,329,21,1,False,True,False,True,False
59476,57,55,11,10,21,606,5,1,True,True,False,False,False
59477,65,30,25,10,28,731,14,1,True,False,True,False,True
59478,50,36,30,8,24,762,22,1,False,False,False,False,True
59479,24,34,24,3,26,655,1,1,False,True,False,True,False
59480,39,10,1,6,26,497,10,1,True,False,True,False,False
59481,65,16,19,10,21,153,20,1,False,True,False,False,False
59482,54,6,5,6,4,534,26,1,True,False,False,True,False
59483,62,52,12,9,21,356,5,1,True,False,False,True,False
59484,31,5,15,9,27,588,12,1,False,False,True,True,False
59485,39,53,21,9,21,739,16,1,False,False,True,False,False
59486,41,15,1,1,24,319,11,1,False,False,True,True,False
59487,44,47,17,8,27,702,30,1,True,False,True,False,True
59488,28,27,17,7,16,442,24,1,False,False,True,False,True
59489,64,47,26,7,19,457,17,1,False,False,True,False,True
59490,58,22,5,10,2,913,4,1,False,False,True,False,True
59491,62,30,1,7,18,595,10,1,True,True,False,True,False
59492,27,39,30,9,20,611,26,1,False,False,False,True,False
59493,62,26,11,8,25,823,15,1,False,True,False,True,False
59494,44,47,14,8,20,604,13,1,False,False,False,False,True
59495,29,30,26,3,30,434,15,1,False,False,True,True,False
59496,20,49,21,5,29,282,3,1,True,False,True,True,False
59497,34,32,24,5,30,281,18,1,False,False,False,True,False
59498,41,56,21,8,29,926,2,1,False,False,False,False,True
59499,51,13,24,3,30,140,8,1,False,False,False,True,False
59500,41,13,2,6,27,282,12,1,True,True,False,False,False
59501,47,24,12,8,18,976,21,1,True,False,False,False,False
59502,28,38,29,7,21,618,1,1,True,False,False,False,True
59503,19,29,9,6,26,126,9,1,False,False,True,False,True
59504,43,41,15,10,17,119,8,1,False,True,False,False,False
59505,52,30,24,3,24,185,17,1,False,True,False,False,False
59506,18,34,14,6,24,282,29,1,True,True,False,False,True
59507,55,47,23,3,28,322,24,1,False,True,False,False,False
59508,63,36,20,5,16,173,15,1,True,True,False,False,False
59509,64,37,4,2,30,938,18,1,False,False,True,True,False
59510,18,36,5,6,27,534,10,1,True,True,False,True,False
59511,21,50,15,5,30,669,19,1,False,False,False,True,False
59512,46,43,20,7,20,894,7,1,True,True,False,False,True
59513,56,56,27,7,23,411,10,1,False,False,False,True,False
59514,59,50,9,5,21,280,8,1,True,False,True,False,False
59515,30,56,16,10,25,567,4,1,True,True,False,False,True
59516,36,53,23,7,28,146,14,1,False,True,False,True,False
59517,62,32,27,7,21,142,24,1,False,False,True,False,True
59518,39,47,18,7,21,706,5,1,True,False,True,False,True
59519,58,18,5,2,27,255,25,1,False,False,False,False,True
59520,34,49,28,9,27,450,24,1,False,True,False,False,True
59521,62,15,4,7,9,192,26,1,False,False,False,False,False
59522,23,25,30,9,18,709,8,1,False,True,False,False,True
59523,64,49,24,9,18,487,14,1,True,True,False,False,False
59524,59,25,25,8,24,815,17,1,True,False,True,True,False
59525,56,45,5,10,28,195,7,1,True,False,False,False,False
59526,29,46,16,3,23,555,26,1,False,True,False,True,False
59527,53,52,4,5,5,735,25,1,False,False,True,False,False
59528,21,35,7,7,21,906,3,1,True,True,False,False,True
59529,50,35,1,6,29,176,19,1,True,False,False,False,False
59530,51,54,3,7,18,260,21,1,False,False,False,False,False
59531,31,3,30,8,28,676,24,1,False,False,True,True,False
59532,57,31,27,7,19,815,7,1,False,False,True,False,False
59533,65,7,26,3,30,443,22,1,False,False,False,False,False
59534,59,31,25,7,21,426,8,1,True,False,False,True,False
59535,21,12,17,10,25,194,25,1,False,False,False,False,True
59536,64,57,13,10,27,671,2,1,False,False,False,False,False
59537,25,29,17,0,23,390,8,1,False,False,True,False,True
